Timestamp;Head_X;Head_Y;Head_Z;Head_RotX;Head_RotY;Head_RotZ;Hand_X;Hand_Y;Hand_Z;Hand_RotX;Hand_RotY;Hand_RotZ
30,283;-3,3577;1,1176;2,7578;356,2000;125,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
30,302;-3,3468;1,1176;2,7729;356,2000;125,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
30,321;-3,3356;1,1176;2,7885;356,2000;125,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
30,345;-3,3225;1,1176;2,8066;356,2000;125,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
30,361;-3,3123;1,1176;2,8207;356,2000;125,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
30,381;-3,3007;1,1176;2,8369;356,2000;125,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
30,402;-3,2987;1,1176;2,8396;356,2000;125,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
30,422;-3,2987;1,1176;2,8396;356,2000;125,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
30,441;-3,2987;1,1176;2,8396;356,2000;125,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
30,463;-3,2987;1,1176;2,8396;356,2000;125,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
30,482;-3,2987;1,1176;2,8396;356,2000;125,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
30,503;-3,2987;1,1176;2,8396;356,2000;125,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
30,526;-3,3010;1,1176;2,8365;356,2000;125,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
30,542;-3,3122;1,1176;2,8209;356,2000;125,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
30,562;-3,3237;1,1176;2,8049;356,2000;125,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
30,584;-3,3364;1,1176;2,7873;356,2000;125,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
30,602;-3,3472;1,1176;2,7724;356,2000;125,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
30,621;-3,3581;1,1176;2,7573;356,2000;125,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
30,643;-3,3710;1,1176;2,7393;356,2000;125,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
30,663;-3,3827;1,1176;2,7232;356,2000;125,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
30,684;-3,3924;1,1176;2,7097;356,2000;125,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
30,701;-3,3924;1,1176;2,7097;356,2000;125,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
30,723;-3,3924;1,1176;2,7097;356,2000;125,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
30,742;-3,3924;1,1176;2,7097;356,2000;125,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
30,762;-3,3924;1,1176;2,7097;356,2000;125,5999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
30,782;-3,3924;1,1176;2,7097;356,0000;125,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
30,801;-3,3924;1,1176;2,7097;356,0000;125,2000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
30,821;-3,3924;1,1176;2,7097;355,8000;124,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
30,842;-3,3924;1,1176;2,7097;355,4000;124,6000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
30,864;-3,3924;1,1176;2,7097;355,0000;124,2000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
30,884;-3,3924;1,1176;2,7097;354,4000;123,6000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
30,901;-3,3924;1,1176;2,7097;354,0000;123,0000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
30,921;-3,3924;1,1176;2,7097;353,6000;122,6000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
30,944;-3,3924;1,1176;2,7097;353,6000;122,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
30,963;-3,3924;1,1176;2,7097;353,4000;122,2000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
30,983;-3,3924;1,1176;2,7097;353,4000;122,2000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
31,003;-3,3924;1,1176;2,7097;353,4000;122,2000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
31,023;-3,3924;1,1176;2,7097;353,4000;122,2000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
31,042;-3,3924;1,1176;2,7097;353,4000;122,2000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
31,064;-3,3924;1,1176;2,7097;353,4000;122,2000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
31,082;-3,3924;1,1176;2,7097;353,4000;122,2000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
31,102;-3,3924;1,1176;2,7097;353,4000;122,2000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
31,121;-3,3924;1,1176;2,7097;353,4000;122,2000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
31,143;-3,3924;1,1176;2,7097;353,4000;122,2000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
31,162;-3,3924;1,1176;2,7097;353,4000;122,2000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
31,183;-3,3924;1,1176;2,7097;354,0000;122,0000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
31,203;-3,3924;1,1176;2,7097;354,6000;122,0000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
31,222;-3,3924;1,1176;2,7097;355,0000;122,0000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
31,243;-3,3924;1,1176;2,7097;355,2000;121,8000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
31,262;-3,3924;1,1176;2,7097;355,4000;121,8000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
31,281;-3,3924;1,1176;2,7097;355,4000;121,8000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
31,301;-3,3924;1,1176;2,7097;355,6000;121,8000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
31,323;-3,3924;1,1176;2,7097;355,6000;121,8000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
31,342;-3,3924;1,1176;2,7097;355,6000;121,8000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
31,361;-3,3924;1,1176;2,7097;355,6000;121,8000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
31,383;-3,3924;1,1176;2,7097;355,6000;121,8000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
31,404;-3,3924;1,1176;2,7097;355,6000;121,8000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
31,423;-3,3924;1,1176;2,7097;355,6000;121,8000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
31,441;-3,3924;1,1176;2,7097;355,6000;121,8000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
31,461;-3,3924;1,1176;2,7097;355,6000;121,8000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
31,483;-3,3924;1,1176;2,7097;355,6000;121,8000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
31,502;-3,3924;1,1176;2,7097;355,6000;121,8000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
31,521;-3,3924;1,1176;2,7097;355,0000;121,6000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
31,542;-3,3924;1,1176;2,7097;354,8000;121,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
31,561;-3,3924;1,1176;2,7097;354,4000;121,2000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
31,581;-3,3924;1,1176;2,7097;354,2000;121,0000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
31,601;-3,3924;1,1176;2,7097;354,0000;120,8000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
31,621;-3,3924;1,1176;2,7097;353,6000;120,6000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
31,641;-3,3924;1,1176;2,7097;353,4000;120,6000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
31,662;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
31,682;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
31,704;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
31,724;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
31,743;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
31,761;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
31,781;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
31,804;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
31,823;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
31,842;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
31,863;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
31,881;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
31,903;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
31,921;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
31,944;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
31,962;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
31,983;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
32,001;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
32,023;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
32,043;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
32,063;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
32,081;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
32,102;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
32,122;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
32,141;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
32,161;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
32,183;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
32,203;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
32,222;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
32,242;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
32,261;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
32,281;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
32,303;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
32,322;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
32,342;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
32,364;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
32,383;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
32,401;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
32,423;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
32,442;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
32,461;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
32,481;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
32,502;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
32,522;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
32,542;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
32,561;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
32,584;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
32,603;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
32,623;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
32,642;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
32,662;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
32,681;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
32,703;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
32,721;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
32,744;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
32,762;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
32,781;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
32,803;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
32,821;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
32,843;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
32,862;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
32,885;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
32,904;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
32,922;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
32,941;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
32,963;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
32,981;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
33,001;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
33,022;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
33,041;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
33,064;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
33,081;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
33,102;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
33,121;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
33,142;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
33,163;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
33,182;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
33,203;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
33,222;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
33,241;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
33,262;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
33,282;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
33,301;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
33,322;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
33,342;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
33,364;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
33,384;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
33,404;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
33,423;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
33,443;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
33,462;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
33,481;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
33,501;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
33,523;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
33,541;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
33,563;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
33,581;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
33,601;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
33,623;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
33,642;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
33,662;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
33,681;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
33,704;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
33,724;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
33,743;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
33,761;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
33,781;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
33,802;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
33,823;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
33,844;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
33,862;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
33,882;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
33,904;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
33,923;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
33,943;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
33,963;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
33,982;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
34,001;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
34,023;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
34,044;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
34,061;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
34,084;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
34,103;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
34,122;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
34,143;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
34,161;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
34,183;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
34,203;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
34,222;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
34,242;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
34,261;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
34,281;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
34,301;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
34,321;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
34,343;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
34,362;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
34,381;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
34,403;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
34,421;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
34,441;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
34,462;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
34,481;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
34,503;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
34,521;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
34,541;-3,3924;1,1176;2,7097;353,2000;120,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
